110105007042,砖角楼社区居委会,111
110105007043,和平家园社区居委会,111
110105007044,十四区社区居委会,111
110105007045,小黄庄社区居委会,111
110105007046,煤炭科技苑社区居委会,111
110105007047,胜古北社区居委会,111
110105008052,安贞里社区居委会,111
110105008053,安贞西里社区居委会,111
110105008054,安华里社区居委会,111
110105008055,安华西里社区居委会,111
110105008056,黄寺社区居委会,111
110105008057,裕民路社区居委会,111
110105008058,涌溪社区居委会,111
110105008059,五路居社区居委会,111
110105008060,安外社区居委会,111
110105008061,外管社区居委会,111
110105009046,安慧里社区居委会,111
110105009047,安慧里南社区居委会,111
110105009048,华严北里社区居委会,111
110105009049,华严北里西社区居委会,111
110105009050,安翔里社区居委会,111
110105009051,丝竹园社区居委会,111
110105009052,北辰东路社区居委会,111
110105009053,安苑里社区居委会,111
110105009054,京民社区居委会,111
110105009055,祁家豁子社区居委会,111
110105010022,惠新苑社区居委会,111
110105010023,惠新北里社区居委会,111
110105010024,高原街社区居委会,111
110105010025,小关社区居委会,111
110105010026,惠新里社区居委会,111
110105010027,小关东街社区居委会,111
110105010028,惠新东街社区居委会,111
110105011041,电子球场路社区居委会,111
110105011042,东路社区居委会,111
110105011043,红霞路社区居委会,111
110105011044,南路社区居委会,111
110105011045,中北路社区居委会,111
110105011046,大山子社区居委会,111
110105011047,高家园社区居委会,111
110105011048,怡思苑社区居委会,111
110105011049,驼房营西里社区居委会,111
110105012021,枣营南里社区居委会,111
110105012022,枣营北里社区居委会,111
110105012023,霞光里社区居委会,111
110105012024,农展南里社区居委会,111
110105012025,朝阳公园社区居委会,111
110105013027,一二条社区居委会,111
110105013028,三四条社区居委会,111
110105013029,中路北社区居委会,111
110105013030,中路南社区居委会,111
110105013031,水碓子社区居委会,111
110105013032,南北里社区居委会,111
110105014053,十里堡北里社区居委会,111
110105014054,八里庄北里社区居委会,111
110105014055,八里庄南里社区居委会,111
110105014056,晨光社区居委会,111
110105014058,道家园社区居委会,111
110105014059,碧水园社区居委会,111
110105014060,甜水园社区居委会,111
110105014061,秀水园社区居委会,111
110105014062,六里屯北里社区居委会,111
110105014063,炫特家园社区居委会,111
110105014064,甜水西园社区居委会,111
110105015033,十里堡社区居委会,111
110105015034,甘露园社区居委会,111
110105015035,八里庄东里社区居委会,111
110105015036,八里庄西里社区居委会,111
110105015037,红庙社区居委会,111
110105015038,红庙北里社区居委会,111
110105015039,延静里社区居委会,111
110105015040,远洋天地家园社区居委会,111
110105015041,城市华庭社区居委会,111
110105015042,朝阳无限社区居委会,111
110105015043,罗马嘉园社区居委会,111
110105015044,华贸中心社区居委会,111
110105015045,十里堡南里社区居委会,111
110105015046,甘露园中里社区居民委员会,111
110105016059,垂杨柳东里社区居委会,111
110105016060,垂杨柳西里社区居委会,111
110105016061,广和里社区居委会,111
110105016062,双花园社区居委会,111
110105016063,广外南社区居委会,111
110105016064,九龙社区居委会,111
110105016065,大望社区居委会,111
110105016066,广泉社区居委会,111
110105016067,富力社区居委会,111
110105016068,光环社区居委会,111
110105016069,九龙南社区居委会,111
110105016070,百子园社区居委会,111
110105017036,劲松北社区居委会,111
110105017037,劲松东社区居委会,111
110105017038,劲松中社区居委会,111
110105017039,劲松西社区居委会,111
110105017040,八棵杨社区居委会,111
110105017041,大郊亭社区居委会,111
110105017042,农光里社区居委会,111
110105017043,农光里中社区居委会,111
110105017044,农光东里社区居委会,111
110105017045,磨房北里社区居委会,111
110105017046,百环社区居委会,111
110105017047,和谐雅园社区居委会,111
110105017048,西大望路社区居民委员会,111
110105018065,磨房南里社区居委会,111
110105018066,武圣东里社区居委会,111
110105018067,松榆东里社区居委会,111
110105018068,松榆里社区居委会,111
110105018069,松榆西里社区居委会,111
110105018070,武圣农光社区居委会,111
110105018071,华威北里社区居委会,111
110105018072,潘家园东里社区居委会,111
110105018073,华威西里社区居委会,111
110105018074,潘家园社区居委会,111
110105018075,潘家园南里社区居委会,111
110105018076,华威里社区居委会,111
110105019013,一区社区居委会,111
110105019014,二区社区居委会,111
110105019015,三区社区居委会,111
110105019016,东里社区居委会,111
110105019017,西里社区居委会,111
110105019018,北里社区居委会,111
110105019024,翠城馨园社区居委会,111
110105019025,翠城雅园社区居委会,111
110105019026,翠城趣园社区居委会,111
110105019027,翠城盛园社区居委会,111
110105019028,翠城熙园社区居委会,111
110105019029,双合家园社区居民委员会,111
110105019030,翠城福园社区居民委员会,111
110105021021,东郊社区居委会,111
110105021022,百子湾西社区居委会,111
110105021023,紫南家园社区居委会,111
110105021024,平乐园社区居委会,111
110105021025,欢乐谷社区居委会,111
110105021026,双龙南里社区居委会,111
110105021027,南新园社区居委会,111
110105021028,百子湾东社区居委会,111
110105021029,山水文园社区居委会,111
110105021030,赛洛城社区居委会,111
110105021031,百子湾北社区居民委员会,111
110105021032,广百西路社区居民委员会,111
110105021200,楼梓庄村委会,111
110105021201,大郊亭村委会,111
110105022001,甘露园南里二区社区居委会,111
110105022004,大黄庄社区居委会,111
110105022016,通惠家园社区居委会,111
110105022019,兴隆家园社区居委会,111
110105022020,丽景馨居社区居委会,111
110105022021,八里庄社区居委会,111
110105022022,甘露园南里一区社区居委会,111
110105022023,康家园西社区居委会,111
110105022024,康家园东社区居委会,111
110105022025,高井社区居委会,111
110105022026,太平庄南社区居委会,111
110105022027,太平庄北社区居委会,111
110105022028,花北西社区居委会,111
110105022029,花北东社区居委会,111
110105022030,北花园社区居委会,111
110105022034,高碑店东社区居委会,111
110105022035,高碑店西社区居委会,111
110105022036,方家园社区居委会,111
110105022037,西店社区居委会,111
110105022038,半壁店社区居委会,111
110105022039,小郊亭社区居委会,111
110105022040,高碑店文化园社区居委会,111
110105022041,花园闸社区居委会,111
110105022042,力源里社区居委会,111
110105022043,水南庄社区居委会,111
110105022044,太平庄社区居委会,111
110105022045,高碑店古街社区居民委员会,111
110105022046,汇星苑社区居民委员会,111
110105022201,高井村委会,111
110105022202,北花园村委会,111
110105022203,高碑店村委会,111
110105022204,半壁店村委会,111
110105023009,丽都社区居委会,111
110105023015,芳园里社区居委会,111
110105023016,安家楼社区居委会,111
110105023017,水岸家园社区居委会,111
110105023018,将府家园社区居委会,111
110105023019,梵谷水郡社区居委会,111
110105023020,瞰都嘉园社区居委会,111
110105023201,驼房营村委会,111
110105023202,东八间房村委会,112
110105024010,芍药居一社区居委会,111
110105024011,芍药居二社区居委会,111
110105024012,芍药居三社区居委会,111
110105024013,惠忠庵社区居委会,111
110105024014,尚家楼社区居委会,111
110105024017,太阳宫社区居委会,111
110105024018,十字口社区居委会,111
110105024019,牛王庙社区居委会,111
110105024020,芍药居四社区居委会,111
110105024021,夏家园社区居委会,111
110105024200,太阳宫村委会,111
110105024201,十字口村委会,111
110105024202,牛王庙村委会,111
110105025015,大屯里社区居委会,111
110105025029,亚运新新家园社区居委会,111
110105025034,慧忠里第一社区居委会,111
110105025035,慧忠里第二社区居委会,111
110105025036,慧忠北里第一社区居委会,111
110105025037,慧忠北里第二社区居委会,111
110105025038,安慧北里秀雅社区居委会,111
110105025039,安慧北里安逸社区居委会,111
110105025040,育慧西里社区居委会,111
110105025041,育慧里社区居委会,111
110105025042,世纪村社区居委会,111
110105025043,安慧东里社区居委会,111
110105025044,嘉铭园社区居委会,111
110105025045,欧陆经典社区居委会,111
110105026010,坝北居委会,111
110105026034,花家地西里社区居委会,111
110105026035,方舟苑社区居委会,111
110105026036,大西洋新城社区居委会,111
110105026038,望京西园四区社区居委会,111
110105026039,南湖东园社区居委会,111
110105026040,南湖西里社区居委会,111
110105026041,花家地社区居委会,111
110105026042,望花路西里社区居委会,111
110105026043,望花路东里社区居委会,111
110105026044,花家地南里社区居委会,111
110105026045,南湖中园社区居委会,111
110105026046,花家地西里三区社区居委会,111
110105026047,花家地北里社区居委会,111
110105026048,圣星社区居委会,111
110105026049,爽秋路社区居委会,111
110105026050,南湖西园社区居委会,111
110105026051,望京西园三区社区居委会,111
110105026060,望京园社区居委会,111
110105026061,南湖西园二区社区居委会,111
110105026062,望京东园五区社区居委会,111
110105026063,阜荣街社区居委会,111
110105026064,望京西路社区居委会,111
110105027001,四道口居委会,111
110105027002,三台山居委会,111
110105027003,玉器厂居委会,111
110105027004,恋日绿岛社区居委会,111
110105027009,中海城社区居委会,111
110105027010,鸿博家园第一社区,111
110105027011,鸿博家园第二社区委员会,111
110105027012,鸿博家园第三社区委员会,111
110105027200,小红门村委会,111
110105027201,牌坊村委会,111
110105027202,龙爪树村委会,111
110105027203,肖村村委会,111
110105028009,前祁庄居委会,111
110105028010,后祁庄居委会,111
110105028011,白墙子居委会,111
110105028012,六道口居委会,111
110105028013,老君堂社区居委会,111
110105028014,弘善寺居委会,111
110105028015,弘善家园第二社区居委会,111
110105028016,弘善家园第一社区居委会,111
110105028017,弘善家园第三社区居委会,111
110105028018,周庄嘉园第一社区居委会,111
110105028019,十八里店第一社区居委会,111
110105028200,十八里店村委会,111
110105028201,吕家营村委会,111
110105028202,十里河村委会,111
110105028203,周家庄村委会,111
110105028204,小武基村委会,112
110105028205,老君堂村委会,111
110105028206,横街子村委会,111
110105028207,西直河村委会,111
